Date,us_2year_bond_futures,us_10year_bond_futures,us_30year_bond_features,uk_gilt,jpy_bond_price
2006-04-27,4.91,105.47,106.78,109.66,132.1
2006-04-28,4.87,105.61,106.91,109.9,132.6
2006-05-01,4.94,105.05,106.16,,
2006-05-02,4.92,105.2,106.38,109.65,132.8
2006-05-03,4.94,105.0,106.06,109.47,132.65
2006-05-04,4.97,104.92,106.0,109.25,132.5
2006-05-05,4.94,105.3,106.59,109.31,132.68
2006-05-08,4.97,105.2,106.56,109.13,132.33
2006-05-09,4.97,105.16,106.47,109.05,131.96
2006-05-10,5.01,105.11,106.53,109.31,131.62
2006-05-11,4.99,104.98,106.16,108.99,131.56
2006-05-12,5.01,104.64,105.38,108.74,131.85
2006-05-15,4.99,104.92,105.81,109.34,132.0
2006-05-16,4.96,105.3,106.47,109.85,132.25
2006-05-17,4.97,105.05,105.91,109.41,132.17
2006-05-18,4.94,105.59,106.94,110.14,132.56
2006-05-19,4.96,105.55,107.12,109.91,132.89
2006-05-22,4.94,105.72,107.19,110.27,133.7
2006-05-23,4.97,105.78,107.41,109.89,133.48
2006-05-24,4.94,105.72,107.19,110.22,133.62
2006-05-25,4.98,105.5,106.88,110.47,133.14
2006-05-26,4.96,105.56,106.97,110.41,133.29
2006-05-30,4.99,105.42,106.75,110.24,133.42
2006-05-31,5.04,105.03,106.31,110.0,133.41
2006-06-01,5.04,105.17,106.56,109.69,132.86
2006-06-02,4.92,105.97,107.72,110.27,133.5
2006-06-05,4.99,105.62,107.34,110.05,133.33
2006-06-06,4.99,105.7,107.66,109.67,132.88
2006-06-07,5.02,105.61,107.56,109.68,133.26
2006-06-08,5.01,105.75,107.78,110.03,134.02
2006-06-09,5.01,105.88,108.16,109.99,132.67
2006-06-12,5.02,105.84,108.16,110.12,132.6
2006-06-13,5.02,105.95,108.25,110.34,133.28
2006-06-14,5.11,105.27,107.38,110.18,133.0
2006-06-15,5.14,105.02,106.94,109.55,132.96
2006-06-16,5.16,104.84,106.62,109.65,132.74
2006-06-19,5.19,104.77,106.53,109.24,132.48
2006-06-20,5.19,104.64,106.41,108.83,132.15
2006-06-21,5.2,104.59,106.34,108.8,132.35
2006-06-22,5.23,104.25,105.81,108.69,132.15
2006-06-23,5.27,104.12,105.66,108.6,132.03
2006-06-26,5.27,104.11,105.56,108.69,131.65
2006-06-27,5.24,104.33,105.94,108.62,131.83
2006-06-28,5.29,104.06,105.44,108.57,131.73
2006-06-29,5.21,104.45,105.91,108.8,131.66
2006-06-30,5.16,104.86,106.62,108.88,131.67
2006-07-03,5.17,104.8,106.53,108.7,130.96
2006-07-04,,,,108.98,131.36
2006-07-05,5.24,104.25,105.75,108.76,130.81
2006-07-06,5.22,104.52,106.25,109.01,131.0
2006-07-07,5.17,104.84,106.81,109.34,131.31
2006-07-10,5.17,104.91,106.88,109.3,131.06
2006-07-11,5.17,105.06,107.12,109.48,131.41
2006-07-12,5.17,105.06,107.22,109.29,131.53
2006-07-13,5.12,105.3,107.47,109.4,131.8
2006-07-14,5.08,105.33,107.44,109.94,132.28
2006-07-17,5.12,105.34,107.56,109.54,132.22
2006-07-18,5.19,104.84,106.81,109.29,132.42
2006-07-19,5.12,105.42,107.66,109.62,132.25
2006-07-20,5.06,105.61,107.88,109.5,132.66
2006-07-21,5.08,105.56,107.75,109.62,132.6
2006-07-24,5.1,105.56,107.69,109.74,132.23
2006-07-25,5.11,105.44,107.5,109.55,132.17
2006-07-26,5.06,105.67,107.81,109.37,132.35
2006-07-27,5.07,105.66,107.75,109.6,132.32
2006-07-28,4.98,105.98,108.22,109.83,132.14
2006-07-31,4.97,106.06,108.34,109.72,131.98
2006-08-01,4.97,106.08,108.38,109.67,132.07
2006-08-02,4.97,106.14,108.5,109.38,132.32
2006-08-03,4.98,106.14,108.62,108.74,132.29
2006-08-04,4.91,106.56,109.28,108.92,132.63
2006-08-07,4.96,106.38,109.12,109.27,132.96
2006-08-08,4.91,106.44,109.0,109.27,132.63
2006-08-09,4.91,106.34,108.72,109.16,132.5
2006-08-10,4.93,106.3,108.56,109.01,132.24
2006-08-11,4.96,106.03,108.22,108.55,132.51
2006-08-14,5.01,105.81,108.0,108.49,132.29
2006-08-15,4.94,106.27,108.69,108.8,132.65
2006-08-16,4.87,106.75,109.38,109.06,132.9
2006-08-17,4.89,106.66,109.31,109.37,132.8
2006-08-18,4.87,106.83,109.56,109.68,132.71
2006-08-21,4.85,106.97,109.78,110.08,133.06
2006-08-22,4.87,106.98,109.91,110.09,133.28
2006-08-23,4.87,106.92,109.88,110.06,133.04
2006-08-24,4.88,106.95,109.97,110.05,133.36
2006-08-25,4.86,107.05,110.19,110.07,134.33
2006-08-28,4.88,106.95,110.12,,134.36
2006-08-29,4.87,106.98,110.22,110.0,134.36
2006-08-30,4.83,107.19,110.38,110.05,134.8
2006-08-31,4.79,107.42,110.66,110.38,135.11
2006-09-01,4.77,107.48,110.75,110.55,134.85
2006-09-04,,,,110.31,134.42
2006-09-05,4.8,107.06,110.47,110.17,134.4
2006-09-06,4.82,106.98,110.25,109.97,134.4
2006-09-07,4.82,107.06,110.38,109.99,134.5
2006-09-08,4.8,107.14,110.56,109.98,134.04
2006-09-11,4.83,106.97,110.28,109.71,134.52
2006-09-12,4.82,107.14,110.69,109.46,134.18
2006-09-13,4.8,107.25,110.84,109.83,134.64
2006-09-14,4.83,107.0,110.5,109.68,134.56
2006-09-15,4.87,106.98,110.53,109.62,134.7
2006-09-18,4.88,106.86,110.28,109.07,134.4
2006-09-19,4.79,107.41,111.12,109.31,134.42
2006-09-20,4.81,107.39,111.19,109.43,134.6
2006-09-21,4.71,108.05,112.16,109.84,134.46
2006-09-22,4.67,108.36,112.62,110.14,135.14
2006-09-25,4.63,108.64,113.16,110.6,135.22
2006-09-26,4.68,108.36,112.81,110.43,135.15
2006-09-27,4.66,108.31,112.69,110.39,134.98
2006-09-28,4.68,108.23,112.5,110.39,134.76
2006-09-29,4.71,108.09,112.44,110.02,134.78
2006-10-02,4.66,108.27,112.62,109.95,134.28
2006-10-03,4.67,108.22,112.53,109.76,134.5
2006-10-04,4.6,108.59,113.0,109.94,134.65
2006-10-05,4.65,108.27,112.5,110.05,134.35
2006-10-06,4.74,107.61,111.56,109.69,134.34
2006-10-09,,,,109.77,134.46
2006-10-10,4.82,107.2,110.97,109.34,134.33
2006-10-11,4.85,107.03,110.69,109.32,134.27
2006-10-12,4.85,107.08,110.72,109.32,134.25
2006-10-13,4.87,106.89,110.41,108.89,133.71
2006-10-16,4.85,107.08,110.62,109.07,133.66
2006-10-17,4.83,107.16,110.75,109.22,134.0
2006-10-18,4.85,107.19,110.84,109.06,133.52
2006-10-19,4.85,107.02,110.56,108.99,133.47
2006-10-20,4.87,106.98,110.59,108.69,133.57
2006-10-23,4.9,106.72,110.03,108.63,133.26
2006-10-24,4.91,106.77,110.16,108.61,133.65
2006-10-25,4.88,107.14,110.78,108.62,133.72
2006-10-26,4.81,107.48,111.38,108.96,134.07
2006-10-27,4.76,107.75,111.88,109.47,134.26
2006-10-30,4.78,107.78,111.94,109.63,134.26
2006-10-31,4.71,108.23,112.69,110.05,134.41
2006-11-01,4.66,108.5,113.06,110.04,134.68
2006-11-02,4.67,108.28,112.78,109.79,134.5
2006-11-03,4.82,107.47,111.62,109.38,134.16
2006-11-06,4.82,107.56,111.81,109.25,134.0
2006-11-07,4.77,107.86,112.25,109.74,134.26
2006-11-08,4.75,108.05,112.53,109.62,134.38
2006-11-09,4.75,108.09,112.59,109.83,134.73
2006-11-10,4.73,108.28,112.94,109.96,135.08
2006-11-13,4.76,108.12,112.75,109.61,135.02
2006-11-14,4.74,108.36,113.25,109.9,134.6
2006-11-15,4.8,108.0,112.69,109.73,134.62
2006-11-16,4.85,107.69,112.16,109.4,134.64
2006-11-17,4.76,108.19,112.84,109.7,134.59
2006-11-20,4.76,108.2,112.88,109.84,134.86
2006-11-21,4.75,108.36,113.12,109.75,134.83
2006-11-22,4.74,108.42,113.22,109.71,135.04
2006-11-23,,,,109.6,134.96
2006-11-24,4.73,108.5,113.44,109.78,135.15
2006-11-27,4.71,108.61,113.62,109.69,134.85
2006-11-28,4.67,108.83,113.97,109.73,135.25
2006-11-29,4.69,108.69,113.62,109.77,134.8
2006-11-30,4.62,109.09,114.31,110.05,135.28
2006-12-01,4.52,109.38,114.56,110.35,135.79
2006-12-04,4.52,109.28,114.53,110.37,135.37
2006-12-05,4.52,109.35,114.38,110.18,135.24
2006-12-06,4.59,109.09,114.0,110.06,135.0
2006-12-07,4.58,109.12,114.06,109.83,134.83
2006-12-08,4.68,108.62,113.34,109.42,134.14
2006-12-11,4.67,108.83,113.72,109.25,134.57
2006-12-12,4.61,109.08,114.0,109.14,134.51
2006-12-13,4.7,108.44,112.91,108.84,134.62
2006-12-14,4.73,108.31,112.66,108.66,134.68
2006-12-15,4.73,108.34,112.69,108.49,134.62
2006-12-18,4.71,108.41,112.75,108.47,134.03
2006-12-19,4.71,108.34,112.62,108.2,134.8
2006-12-20,4.71,108.31,112.53,108.34,134.71
2006-12-21,4.66,108.47,112.71,108.28,134.65
2006-12-22,4.71,108.14,112.22,108.21,134.77
2006-12-26,4.71,108.27,112.47,,
2006-12-27,4.77,107.86,111.91,107.79,134.22
2006-12-28,4.82,107.59,111.53,107.78,134.08
2006-12-29,4.82,107.5,111.44,108.13,134.07
2007-01-02,4.8,107.59,111.72,107.97,134.14
2007-01-03,4.76,107.75,111.94,107.75,134.1
2007-01-04,4.71,108.16,112.56,107.87,133.75
2007-01-05,4.76,107.88,112.12,107.69,133.49
2007-01-08,4.78,107.81,112.12,107.71,133.53
2007-01-09,4.79,107.81,112.12,107.64,133.65
2007-01-10,4.81,107.69,111.81,107.55,133.48
2007-01-11,4.86,107.31,111.19,107.24,133.59
2007-01-12,4.88,107.08,110.75,106.92,133.52
2007-01-15,,,,106.87,133.63
2007-01-16,4.86,107.23,110.97,106.98,134.07
2007-01-17,4.91,106.98,110.56,106.86,134.36
2007-01-18,4.89,107.19,110.94,106.86,134.3
2007-01-19,4.93,107.03,110.72,106.73,134.7
2007-01-22,4.91,107.14,110.94,106.82,134.75
2007-01-23,4.94,106.89,110.41,106.71,134.7
2007-01-24,4.93,106.88,110.31,106.71,134.61
2007-01-25,4.98,106.5,109.72,106.37,134.72
2007-01-26,4.99,106.45,109.59,106.14,134.52
2007-01-29,4.99,106.36,109.41,106.02,134.31
2007-01-30,4.98,106.45,109.5,106.2,134.48
2007-01-31,4.94,106.75,110.12,106.22,134.48
2007-02-01,4.96,106.67,110.06,106.06,134.21
2007-02-02,4.94,106.75,110.12,106.02,134.22
2007-02-05,4.92,106.84,110.31,106.19,134.18
2007-02-06,4.9,107.12,110.78,106.27,134.04
2007-02-07,4.87,107.3,110.97,106.43,134.18
2007-02-08,4.87,107.33,111.09,106.68,134.25
2007-02-09,4.92,106.98,110.5,106.34,134.51
2007-02-12,4.94,106.86,110.31,106.24,134.49
2007-02-13,4.95,106.8,110.19,106.46,134.06
2007-02-14,4.87,107.34,111.03,106.49,134.22
2007-02-15,4.83,107.52,111.31,107.17,134.11
2007-02-16,4.83,107.59,111.5,107.07,134.25
2007-02-19,,,,106.88,134.18
2007-02-20,4.81,107.67,111.62,106.89,134.27
2007-02-21,4.82,107.59,111.47,106.87,134.6
2007-02-22,4.87,107.33,111.06,106.59,134.69
2007-02-23,4.82,107.72,111.69,106.98,134.64
2007-02-26,4.77,107.98,112.19,107.35,134.86
2007-02-27,4.59,108.78,113.41,107.71,135.08
2007-02-28,4.65,108.56,113.0,107.65,134.92
2007-03-01,4.63,108.58,112.88,107.72,134.95
2007-03-02,4.56,108.91,113.38,107.76,134.89
2007-03-05,4.53,108.84,113.19,107.95,135.09
2007-03-06,4.58,108.75,113.16,107.84,135.21
2007-03-07,4.54,108.95,113.44,107.81,135.31
2007-03-08,4.56,108.92,113.31,107.78,135.23
2007-03-09,4.66,108.33,112.41,109.13,134.21
2007-03-12,4.62,108.61,112.78,109.2,134.36
2007-03-13,4.52,109.08,113.28,109.62,134.52
2007-03-14,4.54,108.92,112.94,109.76,134.82
2007-03-15,4.57,108.83,112.88,109.43,134.76
2007-03-16,4.58,108.77,112.81,109.42,134.8
2007-03-19,4.61,108.59,112.5,109.16,134.7
2007-03-20,4.6,108.73,112.72,109.02,134.83
2007-03-21,4.51,108.88,112.69,108.93,134.81
2007-03-22,4.58,108.53,112.06,108.67,134.7
2007-03-23,4.6,108.34,111.78,108.31,134.24
2007-03-26,4.56,108.45,111.91,108.28,134.2
2007-03-27,4.58,108.39,111.75,108.04,134.17
2007-03-28,4.53,108.38,111.59,108.1,134.12
2007-03-29,4.58,108.11,111.38,107.91,134.12
2007-03-30,4.58,108.14,111.34,107.86,134.08
2007-04-02,4.6,108.16,111.34,107.66,134.22
2007-04-03,4.63,108.0,111.19,107.37,134.15
2007-04-04,4.61,108.12,111.28,107.53,133.88
2007-04-05,4.63,107.95,111.03,107.57,133.87
2007-04-06,4.75,,,,
2007-04-09,4.73,107.44,110.38,,
2007-04-10,4.71,107.58,110.56,107.37,133.89
2007-04-11,4.73,107.48,110.44,107.34,134.19
2007-04-12,4.73,107.48,110.47,107.05,134.16
2007-04-13,4.76,107.28,110.22,106.73,133.98
2007-04-16,4.74,107.45,110.59,106.93,133.6
2007-04-17,4.68,107.8,111.12,106.82,133.79
2007-04-18,4.64,108.03,111.47,107.2,133.7
2007-04-19,4.64,107.98,111.34,106.93,133.89
2007-04-20,4.64,107.98,111.25,107.05,133.7
2007-04-23,4.62,108.12,111.47,107.05,133.74
2007-04-24,4.58,108.33,111.72,107.1,134.07
2007-04-25,4.63,108.17,111.5,107.0,134.14
2007-04-26,4.67,107.91,111.06,106.69,134.11
2007-04-27,4.67,107.86,110.94,106.5,134.38
2007-04-30,4.6,108.33,111.75,107.18,134.55
2007-05-01,4.63,108.22,111.72,106.98,134.42
2007-05-02,4.65,108.17,111.72,106.67,134.46
2007-05-03,4.71,107.95,111.44,106.5,134.37
2007-05-04,4.68,108.19,111.81,106.61,134.45
2007-05-07,4.68,108.23,111.94,,134.34
2007-05-08,4.68,108.27,111.84,106.82,134.27
2007-05-09,4.73,107.95,111.34,106.89,134.02
2007-05-10,4.7,108.14,111.56,106.79,134.04
2007-05-11,4.71,107.94,111.25,106.77,134.25
2007-05-14,4.73,107.84,111.12,106.4,133.97
2007-05-15,4.75,107.69,110.88,106.45,133.9
2007-05-16,4.73,107.72,110.97,106.49,134.07
2007-05-17,4.78,107.36,110.44,106.29,134.32
2007-05-18,4.82,107.03,109.91,106.14,134.28
2007-05-21,4.81,107.14,110.09,106.23,134.19
2007-05-22,4.83,106.88,109.59,106.08,134.25
2007-05-23,4.85,106.7,109.25,105.73,133.73
2007-05-24,4.85,106.78,109.44,105.9,133.65
2007-05-25,4.85,106.66,109.28,105.75,133.43
2007-05-28,,,,,133.35
2007-05-29,4.88,106.5,109.09,105.69,133.19
2007-05-30,4.89,106.5,109.16,105.58,133.3
2007-05-31,4.92,106.39,109.16,105.57,132.98
2007-06-01,4.97,105.97,108.53,105.22,132.69
2007-06-04,4.97,106.12,108.94,105.12,132.83
2007-06-05,4.99,105.64,108.16,104.94,132.28
2007-06-06,4.97,105.86,108.28,105.26,132.64
2007-06-07,5.03,104.86,106.56,104.62,131.75
2007-06-08,5.01,104.97,106.72,104.4,131.55
2007-06-11,5.01,104.75,106.38,104.48,131.43
2007-06-12,5.08,103.86,104.84,103.97,131.21
2007-06-13,5.08,104.38,106.03,103.84,131.34
2007-06-14,5.1,104.27,105.84,103.75,131.28
2007-06-15,5.05,104.7,106.41,103.62,131.77
2007-06-18,5.01,104.81,106.44,103.63,131.81
2007-06-19,4.94,105.23,107.03,103.91,131.44
2007-06-20,4.97,104.95,106.59,103.52,131.54
2007-06-21,4.98,104.64,105.88,103.48,131.42
2007-06-22,4.92,105.02,106.41,103.42,131.69
2007-06-25,4.87,105.41,107.03,103.57,131.73
2007-06-26,4.9,105.39,107.0,103.77,131.79
2007-06-27,4.91,105.39,107.03,104.06,132.18
2007-06-28,4.96,105.23,106.91,103.89,131.63
2007-06-29,4.87,105.72,107.75,103.9,132.04
2007-07-02,4.86,105.94,108.03,104.13,131.96
2007-07-03,4.89,105.64,107.53,103.75,131.85
2007-07-04,,,,103.5,131.85
2007-07-05,4.99,104.94,106.56,103.25,131.41
2007-07-06,4.99,104.69,106.22,102.94,131.34
2007-07-09,4.97,104.92,106.56,103.11,131.33
2007-07-10,4.85,105.73,107.81,103.77,131.55
2007-07-11,4.89,105.34,107.06,103.82,131.82
2007-07-12,4.94,105.05,106.69,103.51,131.71
2007-07-13,4.94,105.2,107.03,103.49,131.54
2007-07-16,4.89,105.61,107.66,103.83,131.58
2007-07-17,4.91,105.48,107.5,103.61,131.52
2007-07-18,4.84,105.69,107.69,104.08,131.96
2007-07-19,4.87,105.73,107.78,103.97,131.89
2007-07-20,4.79,106.27,108.47,104.85,132.3
2007-07-23,4.8,106.23,108.47,104.65,132.37
2007-07-24,4.77,106.55,108.81,104.73,132.43
2007-07-25,4.74,106.59,108.88,104.9,132.48
2007-07-26,4.56,107.53,109.91,105.71,132.79
2007-07-27,4.56,107.56,109.94,105.63,133.31
2007-07-30,4.59,107.22,109.62,105.81,133.13
2007-07-31,4.56,107.59,110.28,105.56,133.01
2007-08-01,4.56,107.23,109.84,105.63,133.38
2007-08-02,4.59,107.36,110.0,105.32,133.1
2007-08-03,4.46,108.03,110.75,105.86,133.68
2007-08-06,4.46,107.58,110.12,105.72,133.81
2007-08-07,4.56,107.44,109.88,105.69,133.65
2007-08-08,4.64,106.86,108.94,105.03,133.21
2007-08-09,4.49,107.5,109.31,105.32,133.98
2007-08-10,4.47,107.3,109.03,105.53,134.42
2007-08-13,4.46,107.66,109.5,105.66,134.23
2007-08-14,4.39,107.88,109.81,105.92,134.5
2007-08-15,4.27,108.11,109.44,106.43,134.86
2007-08-16,4.08,108.55,110.19,107.12,135.73
2007-08-17,4.18,108.53,109.97,106.64,135.75
2007-08-20,4.11,108.78,110.25,106.89,135.72
2007-08-21,4.05,109.08,110.62,107.28,136.36
2007-08-22,4.15,108.61,110.19,106.64,135.45
2007-08-23,4.2,108.66,110.5,106.93,135.46
2007-08-24,4.3,108.72,110.97,106.6,135.5
2007-08-27,4.28,109.06,111.47,,135.41
2007-08-28,4.13,109.61,111.75,106.9,135.48
2007-08-29,4.14,109.3,111.44,106.89,135.59
2007-08-30,4.08,109.78,112.09,107.14,135.98
2007-08-31,4.15,109.58,111.84,106.87,135.4
2007-09-03,,,,106.73,135.13
2007-09-04,4.13,109.55,111.66,106.84,135.25
2007-09-05,4.03,110.25,112.59,107.01,135.92
2007-09-06,4.08,109.89,112.19,107.12,135.81
2007-09-07,3.9,110.94,113.5,107.63,136.19
2007-09-10,3.87,110.75,113.94,108.04,136.29
2007-09-11,3.95,110.38,113.75,108.02,136.0
2007-09-12,3.95,110.17,113.34,108.08,136.2
2007-09-13,4.08,109.77,112.78,107.82,136.02
2007-09-14,4.05,109.84,112.84,108.22,135.95
2007-09-17,4.08,109.77,112.94,108.59,135.83
2007-09-18,4.0,109.91,112.53,107.75,135.94
2007-09-19,4.0,109.53,111.72,107.34,135.38
2007-09-20,4.1,108.45,110.03,106.76,135.23
2007-09-21,4.06,108.94,110.81,106.39,134.84
2007-09-24,4.05,108.91,110.81,106.69,134.83
2007-09-25,4.0,109.0,110.66,106.85,134.68
2007-09-26,3.97,109.02,110.69,106.49,134.7
2007-09-27,3.95,109.38,111.34,106.54,134.63
2007-09-28,3.97,109.25,111.31,106.91,135.13
2007-10-01,4.02,109.42,111.81,107.08,135.15
2007-10-02,3.98,109.62,112.09,107.47,134.92
2007-10-03,4.02,109.38,111.69,107.22,134.88
2007-10-04,4.0,109.66,112.16,107.41,134.64
2007-10-05,4.08,108.81,110.81,107.27,134.36
2007-10-08,,,,107.34,
2007-10-09,4.15,108.62,110.78,107.63,134.55
2007-10-10,4.15,108.69,110.72,107.08,134.31
2007-10-11,4.13,108.8,110.78,106.69,134.16
2007-10-12,4.23,108.47,110.38,106.22,134.69
2007-10-15,4.22,108.56,110.38,106.16,134.41
2007-10-16,4.12,108.86,110.56,106.26,134.9
2007-10-17,4.0,109.52,111.5,106.63,135.36
2007-10-18,3.93,109.92,112.22,107.03,135.67
2007-10-19,3.8,110.67,113.38,107.61,135.97
2007-10-22,3.85,110.39,113.22,107.57,135.97
2007-10-23,3.81,110.5,113.19,107.58,135.92
2007-10-24,3.74,110.97,113.91,107.97,136.27
2007-10-25,3.74,110.67,113.47,107.91,136.01
2007-10-26,3.77,110.52,113.28,107.95,135.64
2007-10-29,3.79,110.66,113.66,107.93,136.05
2007-10-30,3.82,110.66,113.59,107.7,136.04
2007-10-31,3.94,110.02,112.59,107.26,135.95
2007-11-01,3.77,110.8,113.84,107.47,135.85
2007-11-02,3.66,111.08,114.25,107.79,136.31
2007-11-05,3.69,110.98,114.0,,
2007-11-06,3.7,110.77,113.56,107.87,136.14
2007-11-07,3.61,111.27,113.84,108.15,136.48
2007-11-08,3.47,111.55,113.94,108.63,136.61
2007-11-09,3.42,111.98,114.62,108.86,136.9
2007-11-12,,,,108.75,136.62
2007-11-13,3.54,111.62,114.31,108.84,136.77
2007-11-14,3.57,111.7,114.47,108.96,136.56
2007-11-15,3.35,112.44,115.47,109.51,136.92
2007-11-16,3.33,112.33,115.38,109.64,137.25
2007-11-19,3.18,113.03,116.19,109.85,137.25
2007-11-20,3.14,112.84,115.91,109.84,136.9
2007-11-21,2.99,113.47,116.56,110.16,137.59
2007-11-22,,,,110.43,137.32
2007-11-23,3.07,113.5,116.97,110.14,137.2
2007-11-26,2.92,114.75,118.78,110.09,136.78
2007-11-27,3.05,113.89,117.5,109.66,136.49
2007-11-28,3.17,113.36,116.81,109.2,136.79
2007-11-29,3.06,114.06,117.88,110.06,137.23
2007-11-30,3.04,114.09,117.44,109.53,136.95
2007-12-03,2.9,114.83,118.38,110.02,137.33
2007-12-04,2.9,114.7,118.12,110.32,137.83
2007-12-05,2.9,114.45,117.28,110.63,137.16
2007-12-06,3.03,113.31,116.56,110.17,136.59
2007-12-07,3.12,112.58,115.28,109.38,135.87
2007-12-10,3.17,112.28,114.69,108.83,135.95
2007-12-11,2.94,113.72,116.59,108.95,136.3
2007-12-12,3.07,112.86,115.44,108.15,136.17
2007-12-13,3.21,112.14,114.12,108.29,136.75
2007-12-14,3.31,111.92,113.81,108.1,136.34
2007-12-17,3.24,112.62,114.88,108.34,136.43
2007-12-18,3.19,112.81,115.41,108.46,136.78
2007-12-19,3.12,113.52,116.47,109.03,136.91
2007-12-20,3.09,113.38,116.25,109.72,136.8
2007-12-21,3.19,112.41,114.81,109.11,136.32
2007-12-24,3.24,112.09,114.41,109.6,136.2
2007-12-26,3.31,111.58,113.59,,
2007-12-27,3.24,112.22,114.44,109.31,136.38
2007-12-28,3.12,113.03,115.94,109.89,136.93
2007-12-31,3.05,113.47,116.53,110.23,137.0
2008-01-02,2.88,114.31,117.84,110.82,137.13
2008-01-03,2.83,114.39,117.81,110.62,137.21
2008-01-04,2.74,114.86,117.88,111.01,137.62
2008-01-07,2.76,115.19,118.41,110.99,137.34
2008-01-08,2.76,115.16,118.32,110.79,137.12
2008-01-09,2.69,115.17,118.44,111.14,137.45
2008-01-10,2.71,114.88,117.47,111.12,137.76
2008-01-11,2.59,115.48,118.31,111.0,137.89
2008-01-14,2.58,115.59,118.62,111.08,138.05
2008-01-15,2.53,116.28,119.72,111.24,138.07
2008-01-16,2.51,115.89,118.94,111.33,138.18
2008-01-17,2.44,116.73,120.19,111.11,138.16
2008-01-18,2.36,116.59,119.7,110.99,137.97
2008-01-21,,,,111.55,138.84
2008-01-22,2.08,118.16,121.25,110.42,138.53
2008-01-23,2.09,117.3,120.17,111.15,138.75
2008-01-24,2.25,116.05,118.28,110.17,137.99
2008-01-25,2.23,117.14,120.03,110.3,137.58
2008-01-28,2.2,117.02,120.0,110.43,137.68
2008-01-29,2.29,116.28,119.0,109.72,137.06
2008-01-30,2.3,116.41,118.81,109.81,137.55
2008-01-31,2.17,117.06,119.69,110.54,137.98
2008-02-01,2.09,117.12,119.91,110.57,137.95
2008-02-04,2.08,116.84,119.19,110.34,137.46
2008-02-05,1.93,117.56,119.94,111.01,137.72
2008-02-06,1.96,117.27,119.41,110.68,137.83
2008-02-07,1.99,116.19,117.44,110.83,137.76
2008-02-08,1.93,117.19,118.94,110.95,137.96
2008-02-11,1.93,117.36,119.28,110.32,138.12
2008-02-12,1.94,117.06,118.66,109.55,137.83
2008-02-13,1.91,116.77,117.69,109.46,137.97
2008-02-14,1.93,116.34,116.66,109.27,137.35
2008-02-15,1.91,116.47,117.16,109.5,137.58
2008-02-18,,,,109.09,137.33
2008-02-19,2.06,115.41,115.78,109.16,137.35
2008-02-20,2.14,115.47,116.22,108.78,137.79
2008-02-21,1.98,116.59,117.41,108.79,137.38
2008-02-22,1.98,116.33,116.97,108.75,137.55
2008-02-25,2.13,115.58,115.88,108.54,137.05
2008-02-26,2.04,116.02,116.06,108.51,137.14
2008-02-27,2.01,115.95,116.19,108.6,137.3
2008-02-28,1.87,117.52,118.28,109.38,137.95
2008-02-29,1.65,118.78,119.94,110.45,138.65
2008-03-03,1.61,118.58,119.5,110.59,138.6
2008-03-04,1.65,118.28,118.64,110.95,138.5
2008-03-05,1.66,117.92,117.48,110.37,138.55
2008-03-06,1.53,116.98,116.83,111.27,139.08
2008-03-07,1.53,117.61,117.0,111.57,139.19
2008-03-10,1.47,118.08,118.33,111.81,139.68
2008-03-11,1.74,116.89,116.98,111.25,138.99
2008-03-12,1.63,117.91,118.78,110.89,139.64
2008-03-13,1.63,117.81,118.19,111.07,140.16
2008-03-14,1.47,118.91,119.23,111.58,140.8
2008-03-17,1.35,119.83,120.25,111.89,141.85
2008-03-18,1.58,118.72,118.97,111.47,140.67
2008-03-19,1.54,119.73,120.39,111.73,141.44
2008-03-20,1.59,119.66,120.91,111.74,141.33
2008-03-24,1.84,117.95,118.2,,
2008-03-25,1.79,118.39,118.91,110.69,140.49
2008-03-26,1.71,118.89,119.08,110.49,140.77
2008-03-27,1.73,118.36,117.95,110.13,140.85
2008-03-28,1.67,118.83,118.94,110.84,140.69
2008-03-31,1.62,119.05,119.02,111.32,140.58
2008-04-01,1.8,117.59,117.52,110.53,139.47
2008-04-02,1.88,117.36,117.28,110.54,139.59
2008-04-03,1.91,117.53,117.61,110.35,139.83
2008-04-04,1.83,118.39,119.25,110.36,139.9
2008-04-07,1.95,117.56,118.47,109.89,139.25
2008-04-08,1.87,117.39,118.23,110.03,139.9
2008-04-09,1.77,118.06,119.23,110.21,139.75
2008-04-10,1.84,117.45,118.88,110.02,140.07
2008-04-11,1.76,118.22,119.67,110.7,139.61
2008-04-14,1.78,117.86,119.19,110.5,139.84
2008-04-15,1.84,117.22,118.03,110.54,139.45
2008-04-16,1.98,116.61,117.2,109.86,139.44
2008-04-17,2.13,116.33,116.77,108.67,138.82
2008-04-18,2.19,116.31,116.84,108.2,138.07
2008-04-21,2.2,116.25,116.91,108.49,138.09
2008-04-22,2.24,116.36,117.47,108.49,137.62
2008-04-23,2.22,116.05,116.89,108.42,137.89
2008-04-24,2.41,115.39,116.11,107.88,136.85
2008-04-25,2.44,115.0,115.55,107.49,135.35
2008-04-28,2.36,115.38,116.11,107.86,135.55
2008-04-29,2.35,115.36,116.19,108.09,135.83
2008-04-30,2.29,116.02,117.23,108.27,136.8
2008-05-01,2.37,115.59,116.94,108.63,136.51
2008-05-02,2.47,114.86,116.08,107.89,135.25
2008-05-05,2.42,114.89,115.84,,135.49
2008-05-06,2.38,114.67,115.17,108.23,135.65
