Date,shanghai_composite
23-Jan-98,"1,222.91"
22-Jan-98,"1,204.43"
21-Jan-98,"1,200.20"
20-Jan-98,"1,203.71"
19-Jan-98,"1,213.13"
16-Jan-98,"1,213.96"
15-Jan-98,"1,215.43"
14-Jan-98,"1,202.21"
13-Jan-98,"1,167.65"
12-Jan-98,"1,226.97"
9-Jan-98,"1,239.90"
8-Jan-98,"1,237.16"
7-Jan-98,"1,244.07"
6-Jan-98,"1,233.62"
5-Jan-98,"1,220.47"
31-Dec-97,"1,194.10"
30-Dec-97,"1,181.14"
29-Dec-97,"1,186.61"
26-Dec-97,"1,191.92"
25-Dec-97,"1,181.28"
24-Dec-97,"1,169.66"
23-Dec-97,"1,171.25"
22-Dec-97,"1,169.01"
19-Dec-97,"1,160.77"
18-Dec-97,"1,154.17"
17-Dec-97,"1,146.52"
16-Dec-97,"1,174.80"
15-Dec-97,"1,168.03"
12-Dec-97,"1,153.84"
11-Dec-97,"1,159.17"
10-Dec-97,"1,157.84"
9-Dec-97,"1,148.17"
8-Dec-97,"1,139.32"
5-Dec-97,"1,136.20"
4-Dec-97,"1,135.87"
3-Dec-97,"1,122.55"
2-Dec-97,"1,130.17"
1-Dec-97,"1,133.09"
28-Nov-97,"1,139.63"
27-Nov-97,"1,122.52"
26-Nov-97,"1,143.82"
25-Nov-97,"1,125.53"
24-Nov-97,"1,124.94"
21-Nov-97,"1,158.56"
20-Nov-97,"1,172.43"
19-Nov-97,"1,181.63"
18-Nov-97,"1,183.35"
17-Nov-97,"1,191.33"
14-Nov-97,"1,197.83"
13-Nov-97,"1,185.02"
12-Nov-97,"1,174.19"
11-Nov-97,"1,186.63"
10-Nov-97,"1,185.78"
7-Nov-97,"1,195.14"
6-Nov-97,"1,181.12"
5-Nov-97,"1,194.04"
4-Nov-97,"1,184.70"
3-Nov-97,"1,180.85"
31-Oct-97,"1,180.39"
30-Oct-97,"1,174.85"
29-Oct-97,"1,184.09"
28-Oct-97,"1,177.92"
27-Oct-97,"1,235.83"
24-Oct-97,"1,178.31"
23-Oct-97,"1,173.36"
22-Oct-97,"1,177.52"
21-Oct-97,"1,191.87"
20-Oct-97,"1,187.37"
17-Oct-97,"1,176.49"
16-Oct-97,"1,150.31"
15-Oct-97,"1,125.78"
14-Oct-97,"1,117.93"
13-Oct-97,"1,119.82"
10-Oct-97,"1,130.79"
9-Oct-97,"1,122.47"
8-Oct-97,"1,134.87"
7-Oct-97,"1,102.57"
6-Oct-97,"1,098.90"
30-Sep-97,"1,097.38"
29-Sep-97,"1,084.07"
26-Sep-97,"1,109.63"
25-Sep-97,"1,117.01"
24-Sep-97,"1,110.01"
23-Sep-97,"1,041.96"
22-Sep-97,"1,103.97"
19-Sep-97,"1,184.52"
18-Sep-97,"1,172.37"
17-Sep-97,"1,167.56"
16-Sep-97,"1,187.22"
15-Sep-97,"1,179.29"
12-Sep-97,"1,208.70"
11-Sep-97,"1,242.71"
10-Sep-97,"1,256.04"
9-Sep-97,"1,231.03"
8-Sep-97,"1,255.23"
5-Sep-97,"1,251.55"
4-Sep-97,"1,251.30"
3-Sep-97,"1,240.82"
2-Sep-97,"1,226.30"
1-Sep-97,"1,229.87"
29-Aug-97,"1,221.06"
28-Aug-97,"1,213.89"
27-Aug-97,"1,198.51"
26-Aug-97,"1,194.04"
25-Aug-97,"1,184.10"
22-Aug-97,"1,171.83"
21-Aug-97,"1,164.55"
20-Aug-97,"1,144.64"
19-Aug-97,"1,132.90"
18-Aug-97,"1,134.63"
15-Aug-97,"1,143.06"
14-Aug-97,"1,168.11"
13-Aug-97,"1,120.13"
12-Aug-97,"1,146.81"
11-Aug-97,"1,184.08"
8-Aug-97,"1,206.05"
7-Aug-97,"1,199.24"
6-Aug-97,"1,171.94"
5-Aug-97,"1,196.27"
4-Aug-97,"1,200.33"
1-Aug-97,"1,192.83"
31-Jul-97,"1,189.76"
30-Jul-97,"1,179.42"
29-Jul-97,"1,153.23"
28-Jul-97,"1,141.78"
25-Jul-97,"1,170.86"
24-Jul-97,"1,174.22"
23-Jul-97,"1,198.86"
22-Jul-97,"1,208.25"
21-Jul-97,"1,193.53"
18-Jul-97,"1,209.86"
17-Jul-97,"1,197.23"
16-Jul-97,"1,190.83"
15-Jul-97,"1,200.11"
14-Jul-97,"1,185.72"
11-Jul-97,"1,154.79"
10-Jul-97,"1,120.15"
9-Jul-97,"1,120.84"
8-Jul-97,"1,109.67"
7-Jul-97,"1,096.82"
4-Jul-97,"1,159.34"
3-Jul-97,"1,150.62"
2-Jul-97,"1,199.06"
27-Jun-97,"1,250.27"
26-Jun-97,"1,284.46"
25-Jun-97,"1,297.59"
24-Jun-97,"1,303.93"
23-Jun-97,"1,283.49"
20-Jun-97,"1,291.20"
19-Jun-97,"1,230.74"
18-Jun-97,"1,232.68"
17-Jun-97,"1,245.93"
16-Jun-97,"1,261.47"
13-Jun-97,"1,243.98"
12-Jun-97,"1,212.77"
11-Jun-97,"1,220.39"
10-Jun-97,"1,241.74"
9-Jun-97,"1,274.92"
6-Jun-97,"1,275.30"
5-Jun-97,"1,360.23"
4-Jun-97,"1,361.19"
3-Jun-97,"1,338.76"
2-Jun-97,"1,336.28"
30-May-97,"1,285.18"
29-May-97,"1,263.35"
28-May-97,"1,270.35"
27-May-97,"1,281.74"
26-May-97,"1,251.55"
23-May-97,"1,254.27"
22-May-97,"1,235.22"
21-May-97,"1,354.88"
20-May-97,"1,381.12"
19-May-97,"1,344.61"
16-May-97,"1,315.92"
15-May-97,"1,417.67"
14-May-97,"1,379.22"
13-May-97,"1,464.28"
12-May-97,"1,500.40"
9-May-97,"1,467.23"
8-May-97,"1,405.18"
7-May-97,"1,495.46"
6-May-97,"1,482.99"
5-May-97,"1,448.93"
30-Apr-97,"1,393.75"
29-Apr-97,"1,376.77"
28-Apr-97,"1,352.00"
25-Apr-97,"1,364.97"
24-Apr-97,"1,380.28"
23-Apr-97,"1,378.84"
22-Apr-97,"1,365.50"
21-Apr-97,"1,362.08"
18-Apr-97,"1,338.03"
17-Apr-97,"1,323.37"
16-Apr-97,"1,327.78"
15-Apr-97,"1,324.96"
14-Apr-97,"1,316.92"
11-Apr-97,"1,278.53"
10-Apr-97,"1,281.89"
9-Apr-97,"1,286.85"
8-Apr-97,"1,247.26"
7-Apr-97,"1,276.41"
4-Apr-97,"1,260.89"
3-Apr-97,"1,246.03"
2-Apr-97,"1,233.85"
1-Apr-97,"1,241.03"
31-Mar-97,"1,234.62"
28-Mar-97,"1,202.67"
27-Mar-97,"1,214.26"
26-Mar-97,"1,215.31"
25-Mar-97,"1,197.84"
24-Mar-97,"1,191.73"
21-Mar-97,"1,167.17"
20-Mar-97,"1,120.72"
19-Mar-97,"1,161.27"
18-Mar-97,"1,162.63"
17-Mar-97,"1,158.48"
14-Mar-97,"1,125.80"
13-Mar-97,"1,117.28"
12-Mar-97,"1,126.16"
11-Mar-97,"1,109.73"
10-Mar-97,"1,099.68"
7-Mar-97,"1,077.72"
6-Mar-97,"1,079.13"
5-Mar-97,"1,052.15"
4-Mar-97,"1,068.16"
3-Mar-97,"1,063.05"
28-Feb-97,"1,040.27"
27-Feb-97,"1,025.30"
26-Feb-97,"1,031.51"
25-Feb-97,"1,017.96"
24-Feb-97,"1,009.56"
21-Feb-97,"1,017.13"
20-Feb-97,965.08
19-Feb-97,962.69
18-Feb-97,894.85
17-Feb-97,982.4
31-Jan-97,964.74
30-Jan-97,960.17
29-Jan-97,962.1
28-Jan-97,956.31
27-Jan-97,959.06
24-Jan-97,953.92
23-Jan-97,945.8
22-Jan-97,942.44
21-Jan-97,929.11
20-Jan-97,933.28
17-Jan-97,919.85
16-Jan-97,915.01
15-Jan-97,916.72
14-Jan-97,907.85
13-Jan-97,929.52
10-Jan-97,918.4
9-Jan-97,906.98
8-Jan-97,896.41
7-Jan-97,898.17
6-Jan-97,876.5
3-Jan-97,899.61
2-Jan-97,919.43
31-Dec-96,917.02
30-Dec-96,934.21
27-Dec-96,922.35
26-Dec-96,924.24
25-Dec-96,895.18
24-Dec-96,865.58
23-Dec-96,902.01
20-Dec-96,885.24
19-Dec-96,902.42
18-Dec-96,972.73
17-Dec-96,905.58
16-Dec-96,"1,000.02"
13-Dec-96,"1,110.04"
12-Dec-96,"1,177.14"
11-Dec-96,"1,244.90"
10-Dec-96,"1,230.25"
9-Dec-96,"1,247.66"
6-Dec-96,"1,212.89"
5-Dec-96,"1,212.08"
4-Dec-96,"1,169.92"
3-Dec-96,"1,122.99"
2-Dec-96,"1,134.52"
29-Nov-96,"1,032.95"
28-Nov-96,992.64
27-Nov-96,980.38
26-Nov-96,967.59
25-Nov-96,976.55
22-Nov-96,951.83
21-Nov-96,940.77
20-Nov-96,"1,014.92"
19-Nov-96,"1,015.96"
18-Nov-96,"1,004.69"
15-Nov-96,950.83
14-Nov-96,953.19
13-Nov-96,940.52
12-Nov-96,943
11-Nov-96,933.97
8-Nov-96,919.67
7-Nov-96,928.14
6-Nov-96,915.05
5-Nov-96,928.03
4-Nov-96,945.12
1-Nov-96,930.79
31-Oct-96,976.71
30-Oct-96,958.94
29-Oct-96,"1,017.52"
28-Oct-96,"1,022.86"
25-Oct-96,"1,012.67"
24-Oct-96,"1,007.91"
23-Oct-96,"1,010.83"
22-Oct-96,976.47
21-Oct-96,964.39
18-Oct-96,939.93
17-Oct-96,952.32
16-Oct-96,933.88
15-Oct-96,937.29
14-Oct-96,940.79
11-Oct-96,909.89
10-Oct-96,904.1
9-Oct-96,874.01
8-Oct-96,877.61
7-Oct-96,864.66
4-Oct-96,863.46
3-Oct-96,865.49
27-Sep-96,875.52
26-Sep-96,854.66
25-Sep-96,835.18
24-Sep-96,849.92
23-Sep-96,851.99
20-Sep-96,805.54
19-Sep-96,769.1
18-Sep-96,760.76
17-Sep-96,776.48
16-Sep-96,778.29
13-Sep-96,779.07
12-Sep-96,757.09
11-Sep-96,769.25
10-Sep-96,764.45
9-Sep-96,793.59
6-Sep-96,801.23
5-Sep-96,814.38
4-Sep-96,812.01
3-Sep-96,800.22
2-Sep-96,804.78
30-Aug-96,809.94
29-Aug-96,788.73
28-Aug-96,796.84
27-Aug-96,787.47
26-Aug-96,773.07
23-Aug-96,803.69
22-Aug-96,818.2
21-Aug-96,833.61
20-Aug-96,822.44
19-Aug-96,835.62
16-Aug-96,853.87
15-Aug-96,865.83
14-Aug-96,871.64
13-Aug-96,874.8
12-Aug-96,886.05
9-Aug-96,871.6
8-Aug-96,876
7-Aug-96,867.27
6-Aug-96,862.22
5-Aug-96,853.19
2-Aug-96,838.88
1-Aug-96,835.11
31-Jul-96,822.48
30-Jul-96,836.93
29-Jul-96,855.42
26-Jul-96,845.12
25-Jul-96,868.16
24-Jul-96,887.6
23-Jul-96,871.47
22-Jul-96,884.94
19-Jul-96,856.93
18-Jul-96,818.04
17-Jul-96,808.99
16-Jul-96,823.08
15-Jul-96,789.16
12-Jul-96,796.41
11-Jul-96,792.07
10-Jul-96,820.05
9-Jul-96,817.61
8-Jul-96,807.34
5-Jul-96,785.38
4-Jul-96,785.43
3-Jul-96,786.13
2-Jul-96,759.71
1-Jul-96,761.12
28-Jun-96,804.25
27-Jun-96,806.46
26-Jun-96,801.46
25-Jun-96,780.65
24-Jun-96,793.34
21-Jun-96,796.11
20-Jun-96,793.59
19-Jun-96,796.91
18-Jun-96,793.56
17-Jun-96,752
14-Jun-96,777.27
13-Jun-96,768.68
12-Jun-96,755.77
11-Jun-96,752.26
10-Jun-96,764.39
7-Jun-96,727.34
6-Jun-96,702.64
5-Jun-96,696.97
4-Jun-96,651.51
3-Jun-96,641.09
31-May-96,643.65
30-May-96,636.36
29-May-96,650.55
28-May-96,646.91
27-May-96,637.96
24-May-96,639.8
23-May-96,642.67
22-May-96,668.62
21-May-96,661.85
20-May-96,703.08
17-May-96,711.93
16-May-96,683.08
15-May-96,682.05
14-May-96,665.42
13-May-96,666.11
10-May-96,661.47
9-May-96,656.9
8-May-96,661.26
7-May-96,661.16
6-May-96,671.28
3-May-96,650.04
2-May-96,654.43
30-Apr-96,681.16
29-Apr-96,738.62
26-Apr-96,707.61
25-Apr-96,652.67
24-Apr-96,664.65
23-Apr-96,623.76
22-Apr-96,613.97
19-Apr-96,618.12
18-Apr-96,600.28
17-Apr-96,593.38
16-Apr-96,590.85
15-Apr-96,584.67
12-Apr-96,586.96
11-Apr-96,583.38
10-Apr-96,579.82
9-Apr-96,578.07
8-Apr-96,581.38
5-Apr-96,582.53
4-Apr-96,563.19
3-Apr-96,560.98
2-Apr-96,557.21
1-Apr-96,566.19
29-Mar-96,556.39
28-Mar-96,554.03
27-Mar-96,562.35
26-Mar-96,563.52
25-Mar-96,570.24
22-Mar-96,570.18
21-Mar-96,569.75
20-Mar-96,569.66
19-Mar-96,566.55
18-Mar-96,567.87
15-Mar-96,562.39
14-Mar-96,562.3
13-Mar-96,563.2
12-Mar-96,563.88
11-Mar-96,568.12
8-Mar-96,573.13
7-Mar-96,569.33
6-Mar-96,559.7
5-Mar-96,587.06
4-Mar-96,602.02
16-Feb-96,552.93
15-Feb-96,536.98
14-Feb-96,529.25
13-Feb-96,529.58
12-Feb-96,525.77
9-Feb-96,525.41
8-Feb-96,521.86
7-Feb-96,524.29
6-Feb-96,520.69
5-Feb-96,522.85
2-Feb-96,536.04
1-Feb-96,536.68
31-Jan-96,537.35
30-Jan-96,532.57
29-Jan-96,529.14
26-Jan-96,525.57
25-Jan-96,521.37
24-Jan-96,522.63
23-Jan-96,519.6
22-Jan-96,516.46
19-Jan-96,523.5
18-Jan-96,517.63
17-Jan-96,537.31
16-Jan-96,547.76
15-Jan-96,551.04
12-Jan-96,547.11
11-Jan-96,545.64
10-Jan-96,547.62
9-Jan-96,558.62
8-Jan-96,539.16
5-Jan-96,536.37
4-Jan-96,558.76
3-Jan-96,542.42
2-Jan-96,537.87
29-Dec-95,555.29
28-Dec-95,556.82
27-Dec-95,570.4
26-Dec-95,572.22
25-Dec-95,580.03
22-Dec-95,594.24
21-Dec-95,597.43
20-Dec-95,601.04
19-Dec-95,592.05
18-Dec-95,592.14
15-Dec-95,603.89
14-Dec-95,614.75
13-Dec-95,613.8
12-Dec-95,629.45
11-Dec-95,619.25
8-Dec-95,636.78
7-Dec-95,631.84
6-Dec-95,628.43
5-Dec-95,637.22
4-Dec-95,634.92
1-Dec-95,633.81
30-Nov-95,641.13
29-Nov-95,641.59
28-Nov-95,652.57
27-Nov-95,645.03
24-Nov-95,659.37
23-Nov-95,658.37
22-Nov-95,663.32
21-Nov-95,678.42
20-Nov-95,674.74
17-Nov-95,676.19
16-Nov-95,682.44
15-Nov-95,692.2
14-Nov-95,688.87
13-Nov-95,688.7
10-Nov-95,708.75
9-Nov-95,711.2
8-Nov-95,711.61
7-Nov-95,729.69
6-Nov-95,736.15
3-Nov-95,727.78
2-Nov-95,721.7
1-Nov-95,723.39
31-Oct-95,717.31
30-Oct-95,722.78
27-Oct-95,722.37
26-Oct-95,731.46
25-Oct-95,760.41
24-Oct-95,723.57
23-Oct-95,723.09
20-Oct-95,726.29
19-Oct-95,702.79
18-Oct-95,716.83
17-Oct-95,702.4
16-Oct-95,701.34
13-Oct-95,702.98
12-Oct-95,704.4
11-Oct-95,710.89
10-Oct-95,708.63
9-Oct-95,706.29
6-Oct-95,719.96
5-Oct-95,724.88
4-Oct-95,717.79
29-Sep-95,722.43
28-Sep-95,711.19
27-Sep-95,708.46
26-Sep-95,728.86
25-Sep-95,723.34
22-Sep-95,730.01
21-Sep-95,731.17
20-Sep-95,726.14
19-Sep-95,736.74
18-Sep-95,757.4
15-Sep-95,755.93
14-Sep-95,758.13
13-Sep-95,763.18
12-Sep-95,763.69
11-Sep-95,775.44
8-Sep-95,751.08
7-Sep-95,753.84
6-Sep-95,753.75
5-Sep-95,739.53
4-Sep-95,737.89
1-Sep-95,728.84
31-Aug-95,723.87
30-Aug-95,715.73
29-Aug-95,722.08
28-Aug-95,725.62
25-Aug-95,727.58
24-Aug-95,733.85
23-Aug-95,729.89
22-Aug-95,739.85
21-Aug-95,739.06
18-Aug-95,757.43
17-Aug-95,769.45
16-Aug-95,767.66
15-Aug-95,751.48
14-Aug-95,776.13
11-Aug-95,744.99
10-Aug-95,735.14
9-Aug-95,717.4
8-Aug-95,712.53
7-Aug-95,718.08
4-Aug-95,709.8
3-Aug-95,703.44
2-Aug-95,699.99
1-Aug-95,715.4
31-Jul-95,695.55
28-Jul-95,695.42
27-Jul-95,697.72
26-Jul-95,691.11
25-Jul-95,703.58
24-Jul-95,709.92
21-Jul-95,693.56
20-Jul-95,690.3
19-Jul-95,690.98
18-Jul-95,715.47
17-Jul-95,695.45
14-Jul-95,652.8
13-Jul-95,656.31
12-Jul-95,648.91
11-Jul-95,649.19
10-Jul-95,666.24
7-Jul-95,666.78
6-Jul-95,637.76
5-Jul-95,636.02
4-Jul-95,620.62
3-Jul-95,613.18
30-Jun-95,630.58
29-Jun-95,643.92
28-Jun-95,647.64
27-Jun-95,649.93
26-Jun-95,653.4
23-Jun-95,650.14
22-Jun-95,644.47
21-Jun-95,651.81
20-Jun-95,640.65
19-Jun-95,638.96
16-Jun-95,646.54
15-Jun-95,646.85
14-Jun-95,689.22
13-Jun-95,698.94
12-Jun-95,698.72
9-Jun-95,702.62
8-Jun-95,695.93
7-Jun-95,716.45
6-Jun-95,689.13
5-Jun-95,691.64
2-Jun-95,716.82
1-Jun-95,708.67
31-May-95,700.51
30-May-95,711
29-May-95,710.59
26-May-95,727.62
25-May-95,696.84
24-May-95,741.93
23-May-95,750.3
22-May-95,897.42
19-May-95,855.81
18-May-95,763.51
17-May-95,582.88
16-May-95,578.85
15-May-95,582.04
12-May-95,584.84
11-May-95,568.06
10-May-95,565.14
9-May-95,578.5
8-May-95,571.51
5-May-95,574.17
4-May-95,571.2
3-May-95,580.38
2-May-95,579.05
28-Apr-95,579.93
27-Apr-95,573.3
26-Apr-95,601.83
25-Apr-95,619.84
24-Apr-95,619.73
21-Apr-95,635.99
20-Apr-95,645.2
19-Apr-95,631.5
18-Apr-95,625.52
17-Apr-95,631.26
14-Apr-95,640.04
13-Apr-95,632.76
12-Apr-95,644.74
11-Apr-95,641.08
10-Apr-95,667.39
7-Apr-95,673.72
6-Apr-95,659.06
5-Apr-95,649.7
4-Apr-95,660.16
3-Apr-95,656.65
31-Mar-95,646.91
30-Mar-95,630.93
29-Mar-95,637.14
28-Mar-95,626.54
27-Mar-95,629.36
24-Mar-95,611.77
23-Mar-95,611.13
22-Mar-95,613.7
21-Mar-95,591.95
20-Mar-95,585.45
17-Mar-95,593.52
16-Mar-95,579.88
15-Mar-95,572.6
14-Mar-95,588.24
13-Mar-95,586.23
10-Mar-95,586.29
9-Mar-95,605.59
8-Mar-95,620.81
7-Mar-95,632.96
6-Mar-95,616.3
3-Mar-95,577.22
2-Mar-95,560.85
1-Mar-95,556.96
28-Feb-95,549.26
27-Feb-95,561.27
24-Feb-95,558.43
23-Feb-95,589.13
22-Feb-95,594.63
21-Feb-95,541.14
20-Feb-95,534.96
17-Feb-95,533.76
16-Feb-95,538.37
15-Feb-95,542.84
14-Feb-95,548.11
13-Feb-95,548.84
10-Feb-95,541.37
9-Feb-95,553.36
8-Feb-95,533.75
7-Feb-95,532.49
6-Feb-95,533.72
27-Jan-95,562.59
26-Jan-95,553.11
25-Jan-95,555.77
24-Jan-95,547.57
23-Jan-95,553.46
20-Jan-95,571.24
19-Jan-95,571.72
18-Jan-95,593.64
17-Jan-95,587.94
16-Jan-95,588.85
13-Jan-95,597.84
12-Jan-95,602.12
11-Jan-95,613.13
10-Jan-95,610.3
9-Jan-95,626
6-Jan-95,640.76
5-Jan-95,646.89
4-Jan-95,653.81
3-Jan-95,639.88
30-Dec-94,647.87
29-Dec-94,645.06
28-Dec-94,649.59
27-Dec-94,660.88
26-Dec-94,675.88
23-Dec-94,677.84
22-Dec-94,673.48
21-Dec-94,672.47
20-Dec-94,667.94
19-Dec-94,653.37
16-Dec-94,680.23
15-Dec-94,666.68
14-Dec-94,625.21
13-Dec-94,636.66
12-Dec-94,620.47
9-Dec-94,640.67
8-Dec-94,643.86
7-Dec-94,652.85
6-Dec-94,653.98
5-Dec-94,663.13
2-Dec-94,677.91
1-Dec-94,682.3
30-Nov-94,683.59
29-Nov-94,687.55
28-Nov-94,681.49
25-Nov-94,685.33
24-Nov-94,678.02
23-Nov-94,679.61
22-Nov-94,692.39
21-Nov-94,699.1
18-Nov-94,698.81
17-Nov-94,697.17
16-Nov-94,706.63
15-Nov-94,705.43
14-Nov-94,733.4
11-Nov-94,731.16
10-Nov-94,711.68
9-Nov-94,723.91
8-Nov-94,709.69
7-Nov-94,674.68
4-Nov-94,666.78
3-Nov-94,717.36
2-Nov-94,667.87
1-Nov-94,673.79
31-Oct-94,654.98
28-Oct-94,677.4
27-Oct-94,703.67
26-Oct-94,686.31
25-Oct-94,744.49
24-Oct-94,785.85
21-Oct-94,712.71
20-Oct-94,718.99
19-Oct-94,652.89
18-Oct-94,624.52
17-Oct-94,616.34
14-Oct-94,663.75
13-Oct-94,635.38
12-Oct-94,711.01
11-Oct-94,705.07
10-Oct-94,698.93
7-Oct-94,738.03
6-Oct-94,660.5
5-Oct-94,706.42
30-Sep-94,791.15
29-Sep-94,839.37
28-Sep-94,912.38
27-Sep-94,870.15
26-Sep-94,880.69
23-Sep-94,867.65
22-Sep-94,918.44
21-Sep-94,969.02
20-Sep-94,914.39
19-Sep-94,927.62
16-Sep-94,978.99
15-Sep-94,972.54
14-Sep-94,974.86
13-Sep-94,"1,033.47"
12-Sep-94,"1,019.97"
9-Sep-94,962.53
8-Sep-94,972.84
7-Sep-94,931.57
6-Sep-94,"1,004.92"
5-Sep-94,940.62
2-Sep-94,830.18
1-Sep-94,790.19
31-Aug-94,785.33
30-Aug-94,756.2
29-Aug-94,710.68
26-Aug-94,707.41
25-Aug-94,722.23
24-Aug-94,705.71
23-Aug-94,714.61
22-Aug-94,681.8
19-Aug-94,713.85
18-Aug-94,748.56
17-Aug-94,725.04
16-Aug-94,693.02
15-Aug-94,665.88
12-Aug-94,689.66
11-Aug-94,689.31
10-Aug-94,739.56
9-Aug-94,621.5
8-Aug-94,711.8
5-Aug-94,683.04
4-Aug-94,562.77
3-Aug-94,522.98
2-Aug-94,432.61
1-Aug-94,445.64
29-Jul-94,333.92
28-Jul-94,339.81
27-Jul-94,371.19
26-Jul-94,388.75
25-Jul-94,375.38
22-Jul-94,363.73
21-Jul-94,380.9
20-Jul-94,393.87
19-Jul-94,400.48
18-Jul-94,398.96
15-Jul-94,413.93
14-Jul-94,431.8
13-Jul-94,437.62
12-Jul-94,429.21
11-Jul-94,428.15
8-Jul-94,437.76
7-Jul-94,425.98
6-Jul-94,431.71
5-Jul-94,443.61
4-Jul-94,438.58
1-Jul-94,458.37
30-Jun-94,469.29
29-Jun-94,468.2
28-Jun-94,469.95
27-Jun-94,472.1
24-Jun-94,492.33
23-Jun-94,500.39
22-Jun-94,505.18
21-Jun-94,498.1
20-Jun-94,502.43
17-Jun-94,527.85
16-Jun-94,506.36
15-Jun-94,496.11
14-Jun-94,490.75
13-Jun-94,492.03
10-Jun-94,514.54
9-Jun-94,523
8-Jun-94,533.55
7-Jun-94,529.76
6-Jun-94,542.96
3-Jun-94,548.75
2-Jun-94,546.58
1-Jun-94,545.05
31-May-94,556.26
30-May-94,544.26
27-May-94,573.36
26-May-94,577.45
25-May-94,586.76
24-May-94,590.45
23-May-94,587.65
20-May-94,594.22
19-May-94,590.53
18-May-94,583.32
17-May-94,592.05
16-May-94,592.58
13-May-94,590.39
12-May-94,582.16
11-May-94,591.18
10-May-94,595.38
9-May-94,581.7
6-May-94,585.8
5-May-94,590.92
4-May-94,619.68
3-May-94,605.77
29-Apr-94,592.56
28-Apr-94,599.63
27-Apr-94,598.5
26-Apr-94,579.72
25-Apr-94,560.8
22-Apr-94,566.07
21-Apr-94,582.43
20-Apr-94,540.24
19-Apr-94,572.73
18-Apr-94,604.15
15-Apr-94,626.79
14-Apr-94,636.08
13-Apr-94,656.78
12-Apr-94,665.61
11-Apr-94,659.05
8-Apr-94,678.86
7-Apr-94,677.31
6-Apr-94,679.74
5-Apr-94,682.7
4-Apr-94,694.38
1-Apr-94,698.84
31-Mar-94,704.46
30-Mar-94,706.34
29-Mar-94,706.91
28-Mar-94,702.23
25-Mar-94,719.06
24-Mar-94,724.28
23-Mar-94,725.21
21-Mar-94,731.62
18-Mar-94,765.55
17-Mar-94,776.94
15-Mar-94,772.76
14-Mar-94,788.43
11-Mar-94,717.36
10-Mar-94,698.8
9-Mar-94,716.11
8-Mar-94,711.27
7-Mar-94,718.4
4-Mar-94,726.3
3-Mar-94,734.45
2-Mar-94,742.06
1-Mar-94,757.3
28-Feb-94,770.98
25-Feb-94,787.45
24-Feb-94,758.84
23-Feb-94,759.73
22-Feb-94,768.21
21-Feb-94,754.41
18-Feb-94,769.18
17-Feb-94,768.59
16-Feb-94,776.1
15-Feb-94,772.76
14-Feb-94,779.91
4-Feb-94,797.88
3-Feb-94,780.17
2-Feb-94,772.2
1-Feb-94,755.15
31-Jan-94,770.25
28-Jan-94,799.26
27-Jan-94,818.6
26-Jan-94,812.41
25-Jan-94,815.89
24-Jan-94,839.2
21-Jan-94,812.88
20-Jan-94,802.61
19-Jan-94,807.5
18-Jan-94,835.06
17-Jan-94,859.28
14-Jan-94,849.23
13-Jan-94,897.46
12-Jan-94,888.04
11-Jan-94,891.79
10-Jan-94,900.3
7-Jan-94,879.64
6-Jan-94,869.33
5-Jan-94,846.98
4-Jan-94,832.69
3-Jan-94,833.9
31-Dec-93,833.8
30-Dec-93,826.23
29-Dec-93,821.16
28-Dec-93,839.57
27-Dec-93,839.9
24-Dec-93,834.39
23-Dec-93,833.77
22-Dec-93,821.19
21-Dec-93,840.34
20-Dec-93,783.79
17-Dec-93,901.7
16-Dec-93,908.08
15-Dec-93,940.61
14-Dec-93,925.2
13-Dec-93,950.77
10-Dec-93,978.57
9-Dec-93,984.9
8-Dec-93,"1,009.67"
7-Dec-93,"1,022.34"
6-Dec-93,995.72
3-Dec-93,980.67
2-Dec-93,972.8
1-Dec-93,974.8
30-Nov-93,984.93
29-Nov-93,972.96
26-Nov-93,965.39
25-Nov-93,986.69
24-Nov-93,953.23
23-Nov-93,957.95
22-Nov-93,949.77
19-Nov-93,924.67
18-Nov-93,903.07
17-Nov-93,887.65
16-Nov-93,880.33
15-Nov-93,890.46
12-Nov-93,865.97
11-Nov-93,848.27
10-Nov-93,833.17
9-Nov-93,846.15
8-Nov-93,836.99
5-Nov-93,814.39
4-Nov-93,804.26
3-Nov-93,805.71
2-Nov-93,812.67
1-Nov-93,816.71
29-Oct-93,814.74
28-Oct-93,824.66
27-Oct-93,778.33
26-Oct-93,783.23
25-Oct-93,784.97
22-Oct-93,818.81
21-Oct-93,832.25
20-Oct-93,843.85
19-Oct-93,839.6
18-Oct-93,835.25
15-Oct-93,856.92
14-Oct-93,855.04
13-Oct-93,859.7
12-Oct-93,871.42
11-Oct-93,868.38
8-Oct-93,874.76
7-Oct-93,887.62
6-Oct-93,885.04
5-Oct-93,885.86
4-Oct-93,892.55
30-Sep-93,890.27
29-Sep-93,886.12
28-Sep-93,898.15
27-Sep-93,880.98
24-Sep-93,875.81
23-Sep-93,884.02
22-Sep-93,881.24
21-Sep-93,890.23
20-Sep-93,875
17-Sep-93,881.41
16-Sep-93,875.08
15-Sep-93,880.78
14-Sep-93,876.62
13-Sep-93,879.24
10-Sep-93,903.56
9-Sep-93,901.66
8-Sep-93,909.13
7-Sep-93,909.04
6-Sep-93,947.53
3-Sep-93,922.7
2-Sep-93,901.39
1-Sep-93,893.99
31-Aug-93,895.68
30-Aug-93,899.27
